"CUID","Species","Year","Spawner.Abundance","Region"
960,"Sockeye",1989,NA,"VIMI"
961,"Sockeye",1989,NA,"VIMI"
962,"Sockeye",1989,NA,"VIMI"
938,"Sockeye",1989,NA,"VIMI"
939,"Sockeye",1989,"22000","VIMI"
963,"Sockeye",1989,NA,"VIMI"
964,"Sockeye",1989,NA,"VIMI"
966,"Sockeye",1989,NA,"VIMI"
932,"Sockeye",1989,NA,"VIMI"
967,"Sockeye",1989,NA,"VIMI"
941,"Sockeye",1989,NA,"VIMI"
933,"Sockeye",1989,NA,"VIMI"
942,"Sockeye",1989,NA,"VIMI"
943,"Sockeye",1989,NA,"VIMI"
969,"Sockeye",1989,"167987","VIMI"
935,"Sockeye",1989,NA,"VIMI"
976,"Sockeye",1989,NA,"VIMI"
936,"Sockeye",1989,NA,"VIMI"
970,"Sockeye",1989,NA,"VIMI"
944,"Sockeye",1989,NA,"VIMI"
973,"Sockeye",1989,NA,"VIMI"
974,"Sockeye",1989,NA,"VIMI"
971,"Sockeye",1989,NA,"VIMI"
972,"Sockeye",1989,NA,"VIMI"
322,"Chinook",1990,NA,"VIMI"
321,"Chinook",1990,NA,"VIMI"
324,"Chinook",1990,NA,"VIMI"
325,"Chinook",1990,NA,"VIMI"
323,"Chinook",1990,NA,"VIMI"
334,"Chinook",1990,NA,"VIMI"
331,"Chinook",1990,NA,"VIMI"
332,"Chinook",1990,NA,"VIMI"
327,"Chinook",1990,NA,"VIMI"
330,"Chinook",1990,NA,"VIMI"
320,"Chinook",1990,NA,"VIMI"
326,"Chinook",1990,NA,"VIMI"
328,"Chinook",1990,NA,"VIMI"
329,"Chinook",1990,NA,"VIMI"
901,"Chum",1990,"12466","VIMI"
904,"Chum",1990,"715243","VIMI"
905,"Chum",1990,"129929","VIMI"
902,"Chum",1990,"106965","VIMI"
903,"Chum",1990,"93265","VIMI"
977,"Chum",1990,"19233","VIMI"
900,"Chum",1990,"1323","VIMI"
978,"Chum",1990,"102606","VIMI"
979,"Chum",1990,"2700","VIMI"
915,"Coho",1990,NA,"VIMI"
910,"Coho",1990,NA,"VIMI"
911,"Coho",1990,NA,"VIMI"
908,"Coho",1990,NA,"VIMI"
916,"Coho",1990,NA,"VIMI"
907,"Coho",1990,NA,"VIMI"
913,"Coho",1990,NA,"VIMI"
912,"Coho",1990,NA,"VIMI"
909,"Coho",1990,NA,"VIMI"
914,"Coho",1990,NA,"VIMI"
917,"Pink (Even)",1990,"712972","VIMI"
919,"Pink (Even)",1990,NA,"VIMI"
920,"Pink (Even)",1990,"3060146","VIMI"
918,"Pink (Even)",1990,NA,"VIMI"
921,"Pink (Odd)",1990,NA,"VIMI"
923,"Pink (Odd)",1990,NA,"VIMI"
922,"Pink (Odd)",1990,NA,"VIMI"
924,"Pink (Odd)",1990,NA,"VIMI"
926,"Pink (Odd)",1990,NA,"VIMI"
925,"Pink (Odd)",1990,NA,"VIMI"
945,"Sockeye",1990,NA,"VIMI"
946,"Sockeye",1990,NA,"VIMI"
947,"Sockeye",1990,NA,"VIMI"
948,"Sockeye",1990,NA,"VIMI"
949,"Sockeye",1990,NA,"VIMI"
950,"Sockeye",1990,NA,"VIMI"
951,"Sockeye",1990,NA,"VIMI"
927,"Sockeye",1990,NA,"VIMI"
952,"Sockeye",1990,"179091","VIMI"
953,"Sockeye",1990,NA,"VIMI"
954,"Sockeye",1990,NA,"VIMI"
928,"Sockeye",1990,NA,"VIMI"
955,"Sockeye",1990,NA,"VIMI"
937,"Sockeye",1990,NA,"VIMI"
956,"Sockeye",1990,NA,"VIMI"
929,"Sockeye",1990,NA,"VIMI"
957,"Sockeye",1990,NA,"VIMI"
958,"Sockeye",1990,NA,"VIMI"
930,"Sockeye",1990,NA,"VIMI"
931,"Sockeye",1990,NA,"VIMI"
959,"Sockeye",1990,NA,"VIMI"
960,"Sockeye",1990,NA,"VIMI"
961,"Sockeye",1990,NA,"VIMI"
962,"Sockeye",1990,NA,"VIMI"
938,"Sockeye",1990,NA,"VIMI"
939,"Sockeye",1990,"25000","VIMI"
963,"Sockeye",1990,NA,"VIMI"
964,"Sockeye",1990,NA,"VIMI"
966,"Sockeye",1990,NA,"VIMI"
932,"Sockeye",1990,NA,"VIMI"
967,"Sockeye",1990,NA,"VIMI"
941,"Sockeye",1990,NA,"VIMI"
933,"Sockeye",1990,NA,"VIMI"
942,"Sockeye",1990,NA,"VIMI"
943,"Sockeye",1990,NA,"VIMI"
969,"Sockeye",1990,"112790","VIMI"
935,"Sockeye",1990,NA,"VIMI"
976,"Sockeye",1990,NA,"VIMI"
936,"Sockeye",1990,NA,"VIMI"
970,"Sockeye",1990,NA,"VIMI"
944,"Sockeye",1990,NA,"VIMI"
973,"Sockeye",1990,NA,"VIMI"
974,"Sockeye",1990,NA,"VIMI"
971,"Sockeye",1990,NA,"VIMI"
972,"Sockeye",1990,NA,"VIMI"
322,"Chinook",1991,NA,"VIMI"
321,"Chinook",1991,NA,"VIMI"
324,"Chinook",1991,NA,"VIMI"
325,"Chinook",1991,NA,"VIMI"
323,"Chinook",1991,NA,"VIMI"
334,"Chinook",1991,NA,"VIMI"
331,"Chinook",1991,NA,"VIMI"
332,"Chinook",1991,NA,"VIMI"
327,"Chinook",1991,NA,"VIMI"
330,"Chinook",1991,NA,"VIMI"
320,"Chinook",1991,NA,"VIMI"
326,"Chinook",1991,NA,"VIMI"
328,"Chinook",1991,NA,"VIMI"
329,"Chinook",1991,NA,"VIMI"
901,"Chum",1991,"44934","VIMI"
904,"Chum",1991,"665094","VIMI"
905,"Chum",1991,"166256","VIMI"
902,"Chum",1991,"15746","VIMI"
903,"Chum",1991,"88735","VIMI"
977,"Chum",1991,"29013","VIMI"
900,"Chum",1991,"3751","VIMI"
978,"Chum",1991,"314705","VIMI"
979,"Chum",1991,NA,"VIMI"
915,"Coho",1991,NA,"VIMI"
910,"Coho",1991,NA,"VIMI"
911,"Coho",1991,NA,"VIMI"
908,"Coho",1991,NA,"VIMI"
916,"Coho",1991,NA,"VIMI"
907,"Coho",1991,NA,"VIMI"
913,"Coho",1991,NA,"VIMI"
912,"Coho",1991,NA,"VIMI"
909,"Coho",1991,NA,"VIMI"
914,"Coho",1991,NA,"VIMI"
917,"Pink (Even)",1991,NA,"VIMI"
919,"Pink (Even)",1991,NA,"VIMI"
920,"Pink (Even)",1991,NA,"VIMI"
918,"Pink (Even)",1991,NA,"VIMI"
921,"Pink (Odd)",1991,"141677","VIMI"
923,"Pink (Odd)",1991,"9217","VIMI"
922,"Pink (Odd)",1991,"331481","VIMI"
924,"Pink (Odd)",1991,"11714","VIMI"
926,"Pink (Odd)",1991,"119689","VIMI"
925,"Pink (Odd)",1991,NA,"VIMI"
945,"Sockeye",1991,NA,"VIMI"
946,"Sockeye",1991,NA,"VIMI"
947,"Sockeye",1991,NA,"VIMI"
948,"Sockeye",1991,NA,"VIMI"
949,"Sockeye",1991,NA,"VIMI"
950,"Sockeye",1991,NA,"VIMI"
951,"Sockeye",1991,NA,"VIMI"
927,"Sockeye",1991,NA,"VIMI"
952,"Sockeye",1991,"433390","VIMI"
953,"Sockeye",1991,NA,"VIMI"
954,"Sockeye",1991,NA,"VIMI"
928,"Sockeye",1991,NA,"VIMI"
955,"Sockeye",1991,NA,"VIMI"
937,"Sockeye",1991,NA,"VIMI"
956,"Sockeye",1991,NA,"VIMI"
929,"Sockeye",1991,NA,"VIMI"
957,"Sockeye",1991,NA,"VIMI"
958,"Sockeye",1991,NA,"VIMI"
930,"Sockeye",1991,NA,"VIMI"
931,"Sockeye",1991,NA,"VIMI"
959,"Sockeye",1991,NA,"VIMI"
960,"Sockeye",1991,NA,"VIMI"
961,"Sockeye",1991,NA,"VIMI"
962,"Sockeye",1991,NA,"VIMI"
938,"Sockeye",1991,NA,"VIMI"
939,"Sockeye",1991,"40000","VIMI"
963,"Sockeye",1991,NA,"VIMI"
964,"Sockeye",1991,NA,"VIMI"
966,"Sockeye",1991,NA,"VIMI"
932,"Sockeye",1991,NA,"VIMI"
967,"Sockeye",1991,NA,"VIMI"
941,"Sockeye",1991,NA,"VIMI"
933,"Sockeye",1991,NA,"VIMI"
942,"Sockeye",1991,NA,"VIMI"
943,"Sockeye",1991,NA,"VIMI"
969,"Sockeye",1991,"209475","VIMI"
935,"Sockeye",1991,NA,"VIMI"
976,"Sockeye",1991,NA,"VIMI"
936,"Sockeye",1991,NA,"VIMI"
970,"Sockeye",1991,NA,"VIMI"
944,"Sockeye",1991,NA,"VIMI"
973,"Sockeye",1991,NA,"VIMI"
974,"Sockeye",1991,NA,"VIMI"
971,"Sockeye",1991,NA,"VIMI"
972,"Sockeye",1991,NA,"VIMI"
322,"Chinook",1992,NA,"VIMI"
321,"Chinook",1992,NA,"VIMI"
324,"Chinook",1992,NA,"VIMI"
325,"Chinook",1992,NA,"VIMI"
323,"Chinook",1992,NA,"VIMI"
334,"Chinook",1992,NA,"VIMI"
331,"Chinook",1992,NA,"VIMI"
332,"Chinook",1992,NA,"VIMI"
327,"Chinook",1992,NA,"VIMI"
330,"Chinook",1992,NA,"VIMI"
320,"Chinook",1992,NA,"VIMI"
326,"Chinook",1992,NA,"VIMI"
328,"Chinook",1992,NA,"VIMI"
329,"Chinook",1992,NA,"VIMI"
901,"Chum",1992,"197376","VIMI"
904,"Chum",1992,"822597","VIMI"
905,"Chum",1992,"210149","VIMI"
902,"Chum",1992,"38975","VIMI"
903,"Chum",1992,"142461","VIMI"
977,"Chum",1992,"81275","VIMI"
900,"Chum",1992,"1210","VIMI"
978,"Chum",1992,"584417","VIMI"
979,"Chum",1992,"148","VIMI"
915,"Coho",1992,NA,"VIMI"
910,"Coho",1992,NA,"VIMI"
911,"Coho",1992,NA,"VIMI"
908,"Coho",1992,NA,"VIMI"
916,"Coho",1992,NA,"VIMI"
907,"Coho",1992,NA,"VIMI"
913,"Coho",1992,NA,"VIMI"
912,"Coho",1992,NA,"VIMI"
909,"Coho",1992,NA,"VIMI"
914,"Coho",1992,NA,"VIMI"
917,"Pink (Even)",1992,"350081","VIMI"
919,"Pink (Even)",1992,NA,"VIMI"
920,"Pink (Even)",1992,"2210057","VIMI"
918,"Pink (Even)",1992,NA,"VIMI"
921,"Pink (Odd)",1992,NA,"VIMI"
923,"Pink (Odd)",1992,NA,"VIMI"
922,"Pink (Odd)",1992,NA,"VIMI"
924,"Pink (Odd)",1992,NA,"VIMI"
926,"Pink (Odd)",1992,NA,"VIMI"
925,"Pink (Odd)",1992,NA,"VIMI"
945,"Sockeye",1992,NA,"VIMI"
946,"Sockeye",1992,NA,"VIMI"
947,"Sockeye",1992,NA,"VIMI"
948,"Sockeye",1992,NA,"VIMI"
949,"Sockeye",1992,NA,"VIMI"
950,"Sockeye",1992,NA,"VIMI"
951,"Sockeye",1992,NA,"VIMI"
927,"Sockeye",1992,NA,"VIMI"
952,"Sockeye",1992,"188153","VIMI"
953,"Sockeye",1992,NA,"VIMI"
954,"Sockeye",1992,NA,"VIMI"
928,"Sockeye",1992,NA,"VIMI"
955,"Sockeye",1992,NA,"VIMI"
937,"Sockeye",1992,NA,"VIMI"
956,"Sockeye",1992,NA,"VIMI"
929,"Sockeye",1992,NA,"VIMI"
957,"Sockeye",1992,NA,"VIMI"
958,"Sockeye",1992,NA,"VIMI"
930,"Sockeye",1992,NA,"VIMI"
931,"Sockeye",1992,NA,"VIMI"
959,"Sockeye",1992,NA,"VIMI"
960,"Sockeye",1992,NA,"VIMI"
961,"Sockeye",1992,NA,"VIMI"
962,"Sockeye",1992,NA,"VIMI"
938,"Sockeye",1992,NA,"VIMI"
939,"Sockeye",1992,"237000","VIMI"
963,"Sockeye",1992,NA,"VIMI"
964,"Sockeye",1992,NA,"VIMI"
966,"Sockeye",1992,NA,"VIMI"
932,"Sockeye",1992,NA,"VIMI"
967,"Sockeye",1992,NA,"VIMI"
941,"Sockeye",1992,NA,"VIMI"
933,"Sockeye",1992,NA,"VIMI"
942,"Sockeye",1992,NA,"VIMI"
943,"Sockeye",1992,NA,"VIMI"
969,"Sockeye",1992,"221938","VIMI"
935,"Sockeye",1992,NA,"VIMI"
976,"Sockeye",1992,NA,"VIMI"
936,"Sockeye",1992,NA,"VIMI"
970,"Sockeye",1992,NA,"VIMI"
944,"Sockeye",1992,NA,"VIMI"
973,"Sockeye",1992,NA,"VIMI"
974,"Sockeye",1992,NA,"VIMI"
971,"Sockeye",1992,NA,"VIMI"
972,"Sockeye",1992,NA,"VIMI"
322,"Chinook",1993,NA,"VIMI"
321,"Chinook",1993,NA,"VIMI"
324,"Chinook",1993,NA,"VIMI"
325,"Chinook",1993,NA,"VIMI"
323,"Chinook",1993,NA,"VIMI"
334,"Chinook",1993,NA,"VIMI"
331,"Chinook",1993,NA,"VIMI"
332,"Chinook",1993,NA,"VIMI"
327,"Chinook",1993,NA,"VIMI"
330,"Chinook",1993,NA,"VIMI"
320,"Chinook",1993,NA,"VIMI"
326,"Chinook",1993,NA,"VIMI"
328,"Chinook",1993,NA,"VIMI"
329,"Chinook",1993,NA,"VIMI"
901,"Chum",1993,"200493","VIMI"
904,"Chum",1993,"1101388","VIMI"
905,"Chum",1993,"150144","VIMI"
902,"Chum",1993,"23773","VIMI"
903,"Chum",1993,"65890","VIMI"
977,"Chum",1993,"28162","VIMI"
900,"Chum",1993,"3851","VIMI"
978,"Chum",1993,"401935","VIMI"
979,"Chum",1993,"1115","VIMI"
915,"Coho",1993,NA,"VIMI"
910,"Coho",1993,NA,"VIMI"
911,"Coho",1993,NA,"VIMI"
908,"Coho",1993,NA,"VIMI"
916,"Coho",1993,NA,"VIMI"
907,"Coho",1993,NA,"VIMI"
913,"Coho",1993,NA,"VIMI"
912,"Coho",1993,NA,"VIMI"
909,"Coho",1993,NA,"VIMI"
914,"Coho",1993,NA,"VIMI"
917,"Pink (Even)",1993,NA,"VIMI"
919,"Pink (Even)",1993,NA,"VIMI"
920,"Pink (Even)",1993,NA,"VIMI"
918,"Pink (Even)",1993,NA,"VIMI"
921,"Pink (Odd)",1993,"207272","VIMI"
923,"Pink (Odd)",1993,"224176","VIMI"
922,"Pink (Odd)",1993,"146546","VIMI"
924,"Pink (Odd)",1993,"3836","VIMI"
926,"Pink (Odd)",1993,"381021","VIMI"
925,"Pink (Odd)",1993,NA,"VIMI"
945,"Sockeye",1993,NA,"VIMI"
946,"Sockeye",1993,NA,"VIMI"
947,"Sockeye",1993,NA,"VIMI"
948,"Sockeye",1993,NA,"VIMI"
949,"Sockeye",1993,NA,"VIMI"
950,"Sockeye",1993,NA,"VIMI"
951,"Sockeye",1993,NA,"VIMI"
927,"Sockeye",1993,NA,"VIMI"
952,"Sockeye",1993,"241761","VIMI"
953,"Sockeye",1993,NA,"VIMI"
954,"Sockeye",1993,NA,"VIMI"
928,"Sockeye",1993,NA,"VIMI"
955,"Sockeye",1993,NA,"VIMI"
937,"Sockeye",1993,NA,"VIMI"
956,"Sockeye",1993,NA,"VIMI"
929,"Sockeye",1993,NA,"VIMI"
957,"Sockeye",1993,NA,"VIMI"
958,"Sockeye",1993,NA,"VIMI"
930,"Sockeye",1993,NA,"VIMI"
931,"Sockeye",1993,NA,"VIMI"
959,"Sockeye",1993,NA,"VIMI"
960,"Sockeye",1993,NA,"VIMI"
961,"Sockeye",1993,NA,"VIMI"
962,"Sockeye",1993,NA,"VIMI"
938,"Sockeye",1993,NA,"VIMI"
939,"Sockeye",1993,"60000","VIMI"
963,"Sockeye",1993,NA,"VIMI"
964,"Sockeye",1993,NA,"VIMI"
966,"Sockeye",1993,NA,"VIMI"
932,"Sockeye",1993,NA,"VIMI"
967,"Sockeye",1993,NA,"VIMI"
941,"Sockeye",1993,NA,"VIMI"
933,"Sockeye",1993,NA,"VIMI"
942,"Sockeye",1993,NA,"VIMI"
943,"Sockeye",1993,NA,"VIMI"
969,"Sockeye",1993,"205289","VIMI"
935,"Sockeye",1993,NA,"VIMI"
976,"Sockeye",1993,NA,"VIMI"
936,"Sockeye",1993,NA,"VIMI"
970,"Sockeye",1993,NA,"VIMI"
944,"Sockeye",1993,NA,"VIMI"
973,"Sockeye",1993,NA,"VIMI"
974,"Sockeye",1993,NA,"VIMI"
971,"Sockeye",1993,NA,"VIMI"
972,"Sockeye",1993,NA,"VIMI"
322,"Chinook",1994,NA,"VIMI"
321,"Chinook",1994,NA,"VIMI"
324,"Chinook",1994,NA,"VIMI"
325,"Chinook",1994,NA,"VIMI"
323,"Chinook",1994,NA,"VIMI"
334,"Chinook",1994,NA,"VIMI"
331,"Chinook",1994,NA,"VIMI"
332,"Chinook",1994,NA,"VIMI"
327,"Chinook",1994,NA,"VIMI"
330,"Chinook",1994,NA,"VIMI"
320,"Chinook",1994,NA,"VIMI"
326,"Chinook",1994,NA,"VIMI"
328,"Chinook",1994,NA,"VIMI"
329,"Chinook",1994,NA,"VIMI"
901,"Chum",1994,"106479","VIMI"
904,"Chum",1994,"875041","VIMI"
905,"Chum",1994,"302610","VIMI"
902,"Chum",1994,"17782","VIMI"
903,"Chum",1994,"96458","VIMI"
977,"Chum",1994,"49139","VIMI"
900,"Chum",1994,"7051","VIMI"
978,"Chum",1994,"365177","VIMI"
979,"Chum",1994,"148","VIMI"
915,"Coho",1994,NA,"VIMI"
910,"Coho",1994,NA,"VIMI"
911,"Coho",1994,NA,"VIMI"
908,"Coho",1994,NA,"VIMI"
916,"Coho",1994,NA,"VIMI"
907,"Coho",1994,NA,"VIMI"
913,"Coho",1994,NA,"VIMI"
912,"Coho",1994,NA,"VIMI"
909,"Coho",1994,NA,"VIMI"
914,"Coho",1994,NA,"VIMI"
917,"Pink (Even)",1994,"126008","VIMI"
919,"Pink (Even)",1994,NA,"VIMI"
920,"Pink (Even)",1994,"1309173","VIMI"
918,"Pink (Even)",1994,NA,"VIMI"
921,"Pink (Odd)",1994,NA,"VIMI"
923,"Pink (Odd)",1994,NA,"VIMI"
922,"Pink (Odd)",1994,NA,"VIMI"
924,"Pink (Odd)",1994,NA,"VIMI"
926,"Pink (Odd)",1994,NA,"VIMI"
925,"Pink (Odd)",1994,NA,"VIMI"
945,"Sockeye",1994,NA,"VIMI"
946,"Sockeye",1994,NA,"VIMI"
947,"Sockeye",1994,NA,"VIMI"
948,"Sockeye",1994,NA,"VIMI"
949,"Sockeye",1994,NA,"VIMI"
950,"Sockeye",1994,NA,"VIMI"
951,"Sockeye",1994,NA,"VIMI"
927,"Sockeye",1994,NA,"VIMI"
952,"Sockeye",1994,"113493","VIMI"
953,"Sockeye",1994,NA,"VIMI"
954,"Sockeye",1994,NA,"VIMI"
928,"Sockeye",1994,NA,"VIMI"
955,"Sockeye",1994,NA,"VIMI"
937,"Sockeye",1994,NA,"VIMI"
956,"Sockeye",1994,NA,"VIMI"
929,"Sockeye",1994,NA,"VIMI"
957,"Sockeye",1994,NA,"VIMI"
958,"Sockeye",1994,NA,"VIMI"
930,"Sockeye",1994,NA,"VIMI"
931,"Sockeye",1994,NA,"VIMI"
959,"Sockeye",1994,NA,"VIMI"
960,"Sockeye",1994,NA,"VIMI"
961,"Sockeye",1994,NA,"VIMI"
962,"Sockeye",1994,NA,"VIMI"
938,"Sockeye",1994,NA,"VIMI"
939,"Sockeye",1994,"20000","VIMI"
963,"Sockeye",1994,NA,"VIMI"
964,"Sockeye",1994,NA,"VIMI"
966,"Sockeye",1994,NA,"VIMI"
932,"Sockeye",1994,NA,"VIMI"
967,"Sockeye",1994,NA,"VIMI"
941,"Sockeye",1994,NA,"VIMI"
933,"Sockeye",1994,NA,"VIMI"
942,"Sockeye",1994,NA,"VIMI"
943,"Sockeye",1994,NA,"VIMI"
969,"Sockeye",1994,"143770","VIMI"
935,"Sockeye",1994,NA,"VIMI"
976,"Sockeye",1994,NA,"VIMI"
936,"Sockeye",1994,NA,"VIMI"
970,"Sockeye",1994,NA,"VIMI"
944,"Sockeye",1994,NA,"VIMI"
973,"Sockeye",1994,NA,"VIMI"
974,"Sockeye",1994,NA,"VIMI"
971,"Sockeye",1994,NA,"VIMI"
972,"Sockeye",1994,NA,"VIMI"
322,"Chinook",1995,"16449","VIMI"
321,"Chinook",1995,NA,"VIMI"
324,"Chinook",1995,"2450","VIMI"
325,"Chinook",1995,"6501","VIMI"
323,"Chinook",1995,NA,"VIMI"
334,"Chinook",1995,"416","VIMI"
331,"Chinook",1995,NA,"VIMI"
332,"Chinook",1995,NA,"VIMI"
327,"Chinook",1995,NA,"VIMI"
330,"Chinook",1995,NA,"VIMI"
320,"Chinook",1995,NA,"VIMI"
326,"Chinook",1995,NA,"VIMI"
328,"Chinook",1995,"40101","VIMI"
329,"Chinook",1995,"26264","VIMI"
901,"Chum",1995,"59213","VIMI"
904,"Chum",1995,"406953","VIMI"
905,"Chum",1995,"127049","VIMI"
902,"Chum",1995,"28622","VIMI"
903,"Chum",1995,"67345","VIMI"
977,"Chum",1995,"13978","VIMI"
900,"Chum",1995,"2615","VIMI"
978,"Chum",1995,"102940","VIMI"
979,"Chum",1995,"237","VIMI"
915,"Coho",1995,NA,"VIMI"
910,"Coho",1995,NA,"VIMI"
911,"Coho",1995,NA,"VIMI"
908,"Coho",1995,NA,"VIMI"
916,"Coho",1995,NA,"VIMI"
907,"Coho",1995,NA,"VIMI"
913,"Coho",1995,NA,"VIMI"
912,"Coho",1995,NA,"VIMI"
909,"Coho",1995,NA,"VIMI"
914,"Coho",1995,NA,"VIMI"
917,"Pink (Even)",1995,NA,"VIMI"
919,"Pink (Even)",1995,NA,"VIMI"
920,"Pink (Even)",1995,NA,"VIMI"
918,"Pink (Even)",1995,NA,"VIMI"
921,"Pink (Odd)",1995,"40065","VIMI"
923,"Pink (Odd)",1995,"13843","VIMI"
922,"Pink (Odd)",1995,"86354","VIMI"
924,"Pink (Odd)",1995,"2547","VIMI"
926,"Pink (Odd)",1995,"256793","VIMI"
925,"Pink (Odd)",1995,NA,"VIMI"
945,"Sockeye",1995,NA,"VIMI"
946,"Sockeye",1995,NA,"VIMI"
947,"Sockeye",1995,NA,"VIMI"
948,"Sockeye",1995,NA,"VIMI"
949,"Sockeye",1995,NA,"VIMI"
950,"Sockeye",1995,NA,"VIMI"
951,"Sockeye",1995,NA,"VIMI"
927,"Sockeye",1995,NA,"VIMI"
952,"Sockeye",1995,"64011","VIMI"
953,"Sockeye",1995,NA,"VIMI"
954,"Sockeye",1995,NA,"VIMI"
928,"Sockeye",1995,NA,"VIMI"
955,"Sockeye",1995,NA,"VIMI"
937,"Sockeye",1995,NA,"VIMI"
956,"Sockeye",1995,NA,"VIMI"
929,"Sockeye",1995,NA,"VIMI"
957,"Sockeye",1995,NA,"VIMI"
958,"Sockeye",1995,NA,"VIMI"
930,"Sockeye",1995,NA,"VIMI"
931,"Sockeye",1995,NA,"VIMI"
959,"Sockeye",1995,NA,"VIMI"
960,"Sockeye",1995,NA,"VIMI"
961,"Sockeye",1995,NA,"VIMI"
962,"Sockeye",1995,NA,"VIMI"
938,"Sockeye",1995,NA,"VIMI"
939,"Sockeye",1995,"15000","VIMI"
963,"Sockeye",1995,NA,"VIMI"
964,"Sockeye",1995,NA,"VIMI"
966,"Sockeye",1995,NA,"VIMI"
932,"Sockeye",1995,NA,"VIMI"
967,"Sockeye",1995,NA,"VIMI"
941,"Sockeye",1995,NA,"VIMI"
933,"Sockeye",1995,NA,"VIMI"
942,"Sockeye",1995,NA,"VIMI"
943,"Sockeye",1995,NA,"VIMI"
969,"Sockeye",1995,"102400","VIMI"
935,"Sockeye",1995,NA,"VIMI"
976,"Sockeye",1995,NA,"VIMI"
936,"Sockeye",1995,NA,"VIMI"
970,"Sockeye",1995,NA,"VIMI"
944,"Sockeye",1995,NA,"VIMI"
973,"Sockeye",1995,NA,"VIMI"
974,"Sockeye",1995,NA,"VIMI"
971,"Sockeye",1995,NA,"VIMI"
972,"Sockeye",1995,NA,"VIMI"
322,"Chinook",1996,"14596","VIMI"
321,"Chinook",1996,NA,"VIMI"
324,"Chinook",1996,"2325","VIMI"
325,"Chinook",1996,"8341","VIMI"
323,"Chinook",1996,NA,"VIMI"
334,"Chinook",1996,"1062","VIMI"
331,"Chinook",1996,NA,"VIMI"
332,"Chinook",1996,NA,"VIMI"
327,"Chinook",1996,NA,"VIMI"
330,"Chinook",1996,"3971","VIMI"
320,"Chinook",1996,NA,"VIMI"
326,"Chinook",1996,NA,"VIMI"
328,"Chinook",1996,"46713","VIMI"
329,"Chinook",1996,"23506","VIMI"
901,"Chum",1996,"24572","VIMI"
904,"Chum",1996,"390240","VIMI"
905,"Chum",1996,"197354","VIMI"
902,"Chum",1996,"15576","VIMI"
903,"Chum",1996,"4720","VIMI"
977,"Chum",1996,"23002","VIMI"
900,"Chum",1996,"6814","VIMI"
978,"Chum",1996,"203735","VIMI"
979,"Chum",1996,NA,"VIMI"
915,"Coho",1996,NA,"VIMI"
910,"Coho",1996,NA,"VIMI"
911,"Coho",1996,NA,"VIMI"
908,"Coho",1996,NA,"VIMI"
916,"Coho",1996,NA,"VIMI"
907,"Coho",1996,NA,"VIMI"
913,"Coho",1996,NA,"VIMI"
912,"Coho",1996,NA,"VIMI"
909,"Coho",1996,NA,"VIMI"
914,"Coho",1996,NA,"VIMI"
917,"Pink (Even)",1996,"278650","VIMI"
919,"Pink (Even)",1996,NA,"VIMI"
920,"Pink (Even)",1996,"2324762","VIMI"
918,"Pink (Even)",1996,NA,"VIMI"
921,"Pink (Odd)",1996,NA,"VIMI"
923,"Pink (Odd)",1996,NA,"VIMI"
922,"Pink (Odd)",1996,NA,"VIMI"
924,"Pink (Odd)",1996,NA,"VIMI"
926,"Pink (Odd)",1996,NA,"VIMI"
925,"Pink (Odd)",1996,NA,"VIMI"
945,"Sockeye",1996,NA,"VIMI"
946,"Sockeye",1996,NA,"VIMI"
947,"Sockeye",1996,NA,"VIMI"
948,"Sockeye",1996,NA,"VIMI"
949,"Sockeye",1996,NA,"VIMI"
950,"Sockeye",1996,NA,"VIMI"
951,"Sockeye",1996,NA,"VIMI"
927,"Sockeye",1996,NA,"VIMI"
952,"Sockeye",1996,"186382","VIMI"
953,"Sockeye",1996,NA,"VIMI"
954,"Sockeye",1996,NA,"VIMI"
928,"Sockeye",1996,NA,"VIMI"
955,"Sockeye",1996,NA,"VIMI"
937,"Sockeye",1996,NA,"VIMI"
956,"Sockeye",1996,NA,"VIMI"
929,"Sockeye",1996,NA,"VIMI"
957,"Sockeye",1996,NA,"VIMI"
958,"Sockeye",1996,NA,"VIMI"
930,"Sockeye",1996,NA,"VIMI"
931,"Sockeye",1996,NA,"VIMI"
959,"Sockeye",1996,NA,"VIMI"
960,"Sockeye",1996,NA,"VIMI"
961,"Sockeye",1996,NA,"VIMI"
962,"Sockeye",1996,NA,"VIMI"
938,"Sockeye",1996,NA,"VIMI"
939,"Sockeye",1996,"23000","VIMI"
963,"Sockeye",1996,NA,"VIMI"
964,"Sockeye",1996,NA,"VIMI"
966,"Sockeye",1996,NA,"VIMI"
932,"Sockeye",1996,NA,"VIMI"
967,"Sockeye",1996,NA,"VIMI"
941,"Sockeye",1996,NA,"VIMI"
933,"Sockeye",1996,NA,"VIMI"
942,"Sockeye",1996,NA,"VIMI"
943,"Sockeye",1996,NA,"VIMI"
969,"Sockeye",1996,"255498","VIMI"
935,"Sockeye",1996,NA,"VIMI"
976,"Sockeye",1996,NA,"VIMI"
936,"Sockeye",1996,NA,"VIMI"
970,"Sockeye",1996,NA,"VIMI"
944,"Sockeye",1996,NA,"VIMI"
973,"Sockeye",1996,NA,"VIMI"
974,"Sockeye",1996,NA,"VIMI"
971,"Sockeye",1996,NA,"VIMI"
972,"Sockeye",1996,NA,"VIMI"
322,"Chinook",1997,"9973","VIMI"
321,"Chinook",1997,NA,"VIMI"
324,"Chinook",1997,"890","VIMI"
